"block","r","obs","lo","hi"
3,2784,926.534537277838,-105.54310629532,115.89067130515
3,2808,931.650883073896,-106.112898536427,117.815932925436
3,2832,933.350079644592,-111.07604551254,116.150169191473
3,2856,934.446637101874,-112.887205830666,118.27516935177
3,2880,934.574754065887,-114.84658967026,113.636999424788
3,2904,940.861766049699,-117.690617900773,118.328143609469
3,2928,948.221891158923,-113.717020122029,120.492437442068
3,2952,950.702919947207,-115.6070400966,123.964259524431
3,2976,957.423407166418,-115.212980440344,123.375510773773
3,3000,961.807709803575,-109.928126735451,124.533317577526
4,0,0,0,0
4,24,-24,-24,36.0874868001662
4,48,60.3214624082799,-48,38.0402386283222
4,72,187.643714101748,-72,34.0253605108804
4,96,274.885748626387,-96,22.493073024839
4,120,318.977797345694,-55.1829644605678,37.8604485479246
4,144,332.680233756043,-50.5426320597591,48.4563535073612
4,168,386.824487372276,-43.7303396145972,55.051162165879
4,192,421.347336772415,-50.9983388330204,61.6201018772613
4,216,437.816937344556,-60.2180151236395,59.16181550991
4,240,481.419932454649,-62.1027185082104,51.7280526783495
4,264,503.487355191431,-45.7635027501151,61.3920074892934
4,288,517.239985999675,-50.2618005320889,48.9726133998564
4,312,545.400978871826,-43.0305635028478,40.3318842085993
4,336,567.192512370419,-46.6780589962082,48.4806097823837
4,360,587.423683635399,-48.2642461658519,53.2612688311776
4,384,600.834948580866,-59.9791804120387,47.9815122112325
4,408,609.840533545564,-45.6433933702411,47.3089592343541
4,432,615.170449403278,-62.0777145460136,38.0248790619337
4,456,623.885123598941,-60.6614140833885,47.1954462560234
4,480,632.454347922184,-72.9869678809534,42.5235549671391
4,504,629.503155130228,-75.655775976276,46.0210390409617
4,528,637.479617890763,-96.3754342184278,43.4706131340777
4,552,640.838776031628,-77.9477487794026,51.2092526581696
4,576,642.500534970055,-91.5955321483324,49.3318413893176
4,600,647.252487585241,-105.501418187655,52.6721594368405
4,624,658.3512941573,-106.039367045974,51.8567435642278
4,648,660.830083455576,-104.902241076706,52.6237979333987
4,672,677.893714190324,-100.838285718934,47.2289058087605
4,696,685.75159749819,-102.217778480621,51.9692900579059
4,720,689.431751578112,-114.193804122118,65.5705469443718
4,744,693.248110199374,-122.639535458655,62.1443386742602
4,768,700.38804802047,-119.951075952863,66.3635860931512
4,792,705.379021113989,-115.750840227275,62.6224180167043
4,816,713.960685576701,-119.264317169251,70.8190692970255
4,840,716.704292234215,-103.733231897878,68.2679143286142
4,864,714.692597529274,-94.1230056427098,66.4528372728861
4,888,722.792196106832,-97.0897069660435,63.4052836167873
4,912,727.060068453822,-94.9047972344351,72.5044207975135
4,936,737.59263179386,-104.212307607799,75.1488332019451
4,960,743.15922762279,-110.625512210606,67.5315391061495
4,984,749.016152591805,-121.139993987827,70.3206545675821
4,1008,753.975293854966,-124.821839376971,68.2571699686307
4,1032,752.854221226446,-128.377229374815,63.4607866149502
4,1056,746.942670611752,-122.238803452234,71.7649258969395
4,1080,750.001234945309,-134.019029115534,69.0269185168816
4,1104,746.952211388473,-139.282467082867,66.6016649865426
4,1128,751.722805428062,-142.742826206118,63.9217646821737
4,1152,753.678885232226,-151.234288088475,68.1885659905188
4,1176,760.420473525982,-155.65722837276,69.3831740023822
4,1200,761.330211368888,-158.039062574124,74.388126405569
4,1224,760.412017205894,-158.864070229371,79.8848078552683
4,1248,760.363326530742,-160.614276410277,87.3628359491292
4,1272,759.103653763802,-156.409459557323,92.0315660413853
4,1296,754.665649490506,-163.908084982017,92.4044428931197
4,1320,752.961597887901,-164.713209927459,88.9360743121947
4,1344,753.507315191839,-162.886369881573,91.5109296661167
4,1368,753.555181260543,-169.31594969258,89.4945588875182
4,1392,756.608587116257,-167.045156920909,84.8021829611296
4,1416,752.250798268233,-159.124410808898,89.664194100226
4,1440,746.95566723545,-151.528965404062,93.5406661967706
4,1464,735.10411209232,-157.422948441299,85.6333118486973
4,1488,734.736871865935,-163.082122950782,84.1941185760033
4,1512,727.362108939827,-165.018140590647,92.0641522014798
4,1536,719.305548825335,-163.148308563412,96.2682080764855
4,1560,717.694836395843,-159.903367211324,96.3415209261277
4,1584,721.054253831633,-167.209997872468,103.739904448009
4,1608,721.82979239964,-174.538856057569,104.617906455646
4,1632,719.132462407302,-175.958106263782,108.196599838369
4,1656,710.47131299078,-181.1693757876,113.352635364636
4,1680,704.187452072421,-186.732236983783,112.194718474889
4,1704,695.095012453177,-192.44160095721,121.41620976932
4,1728,690.007942191976,-195.86069081037,123.114198320008
4,1752,685.231355105473,-190.726888554862,120.071972052213
4,1776,682.184773119684,-189.104538717849,123.461968373435
4,1800,676.624760117804,-189.905290006874,130.077987832925
4,1824,676.474288240159,-182.516213224373,135.952509028412
4,1848,672.476927409627,-180.316826617968,137.295649549815
4,1872,663.82685058435,-182.021921179849,143.927219208904
4,1896,662.367007288537,-186.960814131348,147.006681545916
4,1920,659.024818958435,-190.795370786214,146.469096182288
4,1944,652.28390979697,-199.823953626826,144.383328270603
4,1968,644.503572748412,-201.191883610845,144.476280426154
4,1992,636.219638469925,-202.769229434577,144.596006847356
4,2016,634.296201666395,-196.410780376138,140.225251264519
4,2040,626.877288297274,-196.030876578751,139.5464410562
4,2064,621.515349676911,-201.624032628869,134.044536912281
4,2088,617.263812690149,-204.794642218446,142.825108044203
4,2112,616.709846917174,-205.732852918168,142.438950675183
4,2136,607.302614334932,-210.121771151073,139.091665832402
4,2160,596.638152237902,-208.110881599134,145.063605683675
4,2184,591.641720815307,-215.167656702176,155.990361426288
4,2208,585.790878943659,-219.869937511328,156.651617784815
4,2232,575.558668650077,-222.992808832157,159.825957123174
4,2256,568.30789133472,-229.56987806822,161.274274710992
4,2280,564.152811706675,-236.261485305549,163.584586027904
4,2304,561.988734767933,-242.399943436893,167.285832089537
4,2328,559.897362213784,-245.302415455691,161.533556849313
4,2352,555.597172604403,-249.621643160563,159.501702260065
4,2376,551.368454592954,-260.332997715916,156.085809468745
4,2400,543.458534645533,-270.269783810938,154.816457735885
4,2424,540.244695553795,-272.124016255705,159.949123995934
4,2448,533.018991344593,-267.113633174855,162.400231907196
4,2472,529.217646626488,-265.451005899602,156.306658517162
4,2496,529.887073735438,-272.745906511293,157.841408976037
4,2520,528.167009364595,-276.542883801776,160.1860655922
4,2544,533.779270795688,-278.94723797917,164.670247960303
4,2568,529.684299678845,-279.612526562709,164.21374053731
4,2592,527.952789540236,-280.641636095187,161.840988030549
4,2616,521.120564933585,-271.010789902874,155.49848685964
4,2640,520.754217637068,-271.176640125066,158.959741211767
4,2664,518.8937614376,-278.791338180255,161.754047089781
4,2688,516.126315527058,-280.316144026069,167.668857003989
4,2712,518.130766751873,-280.186964420426,167.389614284067
4,2736,515.133994213765,-279.327664685124,168.487605015642
4,2760,509.93493574223,-284.619540708542,173.444175153098
4,2784,506.327761462735,-285.560031257242,174.842925916652
4,2808,501.812223198651,-288.113267555831,177.627574818887
4,2832,497.189562738924,-293.200824300643,179.013743921284
4,2856,494.54740698422,-304.819575741628,187.341303602791
4,2880,488.294049419772,-308.587523886014,182.948186692362
4,2904,486.570491731348,-311.078498389671,182.325615621774
4,2928,482.678420406672,-310.585316294914,186.443059444748
4,2952,480.372194523074,-307.624424991363,185.107449457052
4,2976,476.048899599127,-308.113316506802,193.600453991209
4,3000,470.98921367827,-304.197752485116,200.008002882809
5,0,0,0,0
5,24,-24,-15.8238635342338,7.86648627292005
5,48,56.2171451572851,-13.360343085634,8.36070146262718
5,72,144.524845570148,-10.7667436194507,11.2064653930531
5,96,222.839683762853,-11.4526403536716,12.9495630686007
5,120,280.412857313966,-12.744610268867,13.8024221417428
5,144,333.656961085205,-18.8676418235211,12.4136979561399
5,168,380.435538517567,-18.8526634843403,12.9107407748774
5,192,423.289604892419,-16.0569989529376,16.1640489887764
5,216,461.863056976533,-11.6084405318993,11.6706899543872
5,240,505.314805657992,-12.1228613411494,11.7663101616703
5,264,541.333313475953,-10.9542314504736,10.4136240159766
5,288,578.839363661105,-9.64228678787526,10.0657305534762
5,312,615.681134881629,-11.9987893598544,10.3139272182177
5,336,649.262518020516,-10.7926915513908,11.8429828365585
5,360,681.301292185967,-9.13197287419206,13.2041272737586
5,384,712.015024146831,-8.21817976242062,13.6681234263931
5,408,743.235752225663,-8.49066907903159,12.0442638843086
5,432,774.815250094895,-8.54634504839242,10.731830175506
5,456,805.662257159071,-8.17846827869681,11.0541833592582
5,480,836.751177830255,-9.87511516860434,13.1734567744771
5,504,867.593486263374,-9.14628779452391,11.560016635614
5,528,895.349710291212,-9.98552602151335,10.8347958089666
5,552,924.961337983298,-10.6047417828776,11.6448118649807
5,576,952.256573587254,-12.9605539160418,11.5107191064625
5,600,982.059610038493,-12.443814132641,11.2680499245853
5,624,1007.14302965968,-12.1896180867802,11.6940386252018
5,648,1034.11916799245,-12.7378332150968,12.7362990273588
5,672,1059.86724552408,-13.9729749902498,13.3410870099258
5,696,1085.87477690298,-14.1014815560745,14.5546233594126
5,720,1110.20988102656,-12.8622383862757,14.9523480782108
5,744,1135.06903382321,-14.1538739675657,15.150264076699
5,768,1158.98387041316,-15.0541822829264,14.876809556638
5,792,1184.41751868455,-15.9016393245462,16.0635435942195
5,816,1208.80467618944,-15.7384903449771,17.8788942494548
5,840,1232.82638244338,-15.1497946611516,20.5497313559388
5,864,1259.08095335829,-16.1528073317087,20.2867668176124
5,888,1283.31626292127,-19.6134412402947,18.1216323961146
5,912,1305.8763293468,-19.788371172545,19.8791281234104
5,936,1329.83980221104,-21.8799860418709,19.222870386166
5,960,1353.06770572483,-21.4326426825629,21.335409472983
5,984,1373.06810156143,-22.7273972768647,21.1847039335493
5,1008,1394.11539786612,-24.1719050328388,20.9910459751072
5,1032,1413.3958891422,-24.1901837155493,22.510042033585
5,1056,1432.21292001226,-25.1787336049888,21.8217336600108
5,1080,1451.1244246851,-25.8785807479076,23.1367242190927
5,1104,1468.45671071457,-25.7821032722109,22.1655221137817
5,1128,1487.02629307721,-25.6104313515518,23.57566136326
5,1152,1505.28859759776,-23.8101493346244,24.5410381480021
5,1176,1521.11215765192,-23.0723290128317,24.50671768761
5,1200,1535.55621150042,-22.1092129133701,24.8571101182451
5,1224,1550.65625301298,-21.0565872449545,24.076180509506
5,1248,1564.3455711499,-21.9661404805195,24.694338504499
5,1272,1577.07195559067,-22.8477736811919,22.7973920360093
5,1296,1590.17413951134,-23.5672786369983,23.5914587880131
5,1320,1603.72201499774,-23.160237921111,25.7631455020855
5,1344,1616.063580708,-22.2842913947693,26.5617627430315
5,1368,1628.12518029862,-23.8432226688958,27.8764651663384
5,1392,1641.02432613746,-24.0382021042756,27.6527504523142
5,1416,1653.39741301629,-23.3706989827895,26.8044752744097
5,1440,1666.04241197425,-21.3040378264111,27.6170688597379
5,1464,1676.80652375079,-21.8678796060008,28.0788773030836
5,1488,1686.93687491073,-21.5255319536111,28.3409787480418
5,1512,1697.65582584304,-22.4776439112693,29.943790356544
5,1536,1706.58239330385,-23.5200074989975,29.0930439342696
5,1560,1715.13512408505,-24.1735188440316,29.1318154220346
5,1584,1723.96432128815,-24.4229783022952,31.265470873203
5,1608,1732.52838269004,-25.913549354598,31.5513673512985
5,1632,1740.45245003217,-26.4675540558567,32.6772308344557
5,1656,1749.63280717497,-25.2041897329073,33.0662417331571
5,1680,1757.09670000998,-25.6125085130905,32.2951291634124
5,1704,1764.18166713075,-25.9092056444661,33.5926662158643
5,1728,1770.786574014,-26.706783911244,34.518946108748
5,1752,1777.16601857111,-26.619562026186,35.1324533860361
5,1776,1782.05636084578,-26.0846677076677,34.6802898041442
5,1800,1787.26547762041,-27.1467344715879,35.4342961025961
5,1824,1792.09074426009,-27.4188439192337,37.617213012448
5,1848,1796.65734522933,-27.6588705749637,38.4365680309961
5,1872,1802.17425732852,-28.8926864234431,36.7520197157919
5,1896,1806.85515795201,-28.9678496912641,37.8045567815961
5,1920,1811.11276921409,-28.8654897646218,38.5349472752
5,1944,1815.45052977143,-29.6111114087744,38.1756119987515
5,1968,1818.50510388059,-29.6091020079182,38.2622026852903
5,1992,1821.566347377,-29.7821296142656,37.7145036357147
5,2016,1823.76143953758,-29.24670137618,37.5277897641427
5,2040,1827.4280852462,-29.2440042382987,37.5301151550034
5,2064,1828.56693647225,-29.9444955905681,37.6429243900593
5,2088,1830.68183645602,-30.7214663283507,37.8609702425074
5,2112,1832.32907987099,-32.1577343942022,39.3822851510758
5,2136,1835.12438438558,-34.5276941128177,40.4480206688145
5,2160,1836.49960660675,-35.1305618517426,41.5112328304253
5,2184,1837.30311854823,-34.0574257186004,41.7762996050565
5,2208,1838.66792576347,-34.8767303830264,42.3269571308638
5,2232,1839.73135768222,-34.6587284211641,41.0628912137668
5,2256,1841.2428182909,-36.4252870794021,41.726562038843
5,2280,1840.86360066068,-36.9228190126205,41.3415824818489
5,2304,1841.27457086861,-36.8300060735355,42.5840999650563
5,2328,1841.19391427147,-37.7761441136872,42.5710163797658
5,2352,1841.30092891022,-37.778200913473,43.8227395934973
5,2376,1841.48126451033,-36.703673906803,43.6806566435998
5,2400,1842.6489261681,-38.3566551464078,44.107407945989
5,2424,1843.23587295433,-38.1789933437667,44.0573431290582
5,2448,1843.26257099926,-39.8307188708354,45.0050482087054
5,2472,1843.75330632254,-41.3186351396921,45.2079411596687
5,2496,1843.41543810427,-42.3150131845391,45.1543655803498
5,2520,1843.72088335856,-41.5483009278819,46.1300432223056
5,2544,1843.61866544453,-42.4841631121044,47.0195480025277
5,2568,1842.43545982385,-41.9665089693062,47.0781249185848
5,2592,1842.02472059432,-43.3170163078112,47.5361661657053
5,2616,1841.26492240624,-43.4279965389837,47.8446701929038
5,2640,1840.91315393136,-42.5649255360631,48.7674395706836
5,2664,1838.95368478655,-43.033038136381,49.3196602589214
5,2688,1837.94838942485,-44.2961819818238,49.6869408371531
5,2712,1837.57650263894,-45.3713942799377,50.8034426035497
5,2736,1837.16301822022,-45.0360061378865,51.9526872697147
5,2760,1836.88312880495,-45.7020462030641,51.8207033987528
5,2784,1836.77263285768,-45.4926447735802,51.919125253673
5,2808,1836.42107980389,-46.5402572304001,52.4233307140489
5,2832,1835.8484756464,-46.9703363508347,52.4370350717786
5,2856,1835.14037440976,-45.9643141708507,52.4898433187122
5,2880,1833.67556868774,-46.9507133688617,53.7420106961922
5,2904,1833.79367481916,-47.0596662110743,53.2207995362551
5,2928,1832.27027823556,-46.3101869574534,53.6362255483432
5,2952,1830.30476623571,-46.0885464459238,54.9083073260799
5,2976,1829.46854936928,-46.6668686797634,55.5170348021147
5,3000,1829.32644486486,-46.7214546830337,56.7188234029859
6,0,0,0,0
6,24,-24,-24,15.0516800344651
6,48,62.1612820715573,-28.659424966793,15.8718558982287
6,72,183.143942400456,-28.8792280497797,14.9165020125772
6,96,283.620992861844,-17.4202876202278,21.5365472623538
6,120,346.283039312355,-20.9132153933293,18.5138786457697
6,144,414.457334763627,-21.2594004414622,22.7319217169302
6,168,476.843423488339,-20.6230248507541,18.9591250184881
6,192,531.153576613594,-26.2040971106067,28.455730150567
6,216,577.305231688141,-25.4186280633406,29.3649673864142
6,240,623.403703534547,-21.4411181014434,21.3525202334966
6,264,672.380750450437,-20.7813619559979,21.6876848280971
6,288,719.344239762658,-23.3087835768978,24.0212025450366
6,312,765.089688993905,-24.430011427642,25.1129793626105
6,336,806.101953123783,-28.2072581639023,32.0593900034119
6,360,849.438053017887,-25.406423399274,23.5781410885244
6,384,887.371796373709,-30.8032330040244,27.6600016635516
6,408,922.627473771736,-22.2230137619047,28.0725203158233
6,432,953.826930674974,-26.6372143432818,28.5543893754532
6,456,989.4664614736,-25.8963971975841,26.8604863683279
6,480,1026.231608438,-29.4673592199708,29.523738464934
6,504,1063.23104720301,-32.7896893402478,29.7049484095244
6,528,1097.86106084822,-39.1478612183661,29.955463185078
6,552,1128.62046849974,-41.8343658395784,32.0736817006275
6,576,1164.47298538118,-39.327590404657,26.5651791273616
6,600,1196.58955200828,-41.9257905972202,26.3508984201122
6,624,1228.68745400698,-38.6368556371146,30.4919662022342
6,648,1260.27079000877,-37.4754478352779,32.310023766582
6,672,1291.53636459963,-39.6065789980826,36.7600040187418
6,696,1319.2824725133,-40.3771322017822,34.0753866641306
6,720,1344.56653939523,-40.091697714295,31.6255743619561
6,744,1369.39717767677,-37.9775485708027,32.9557809892991
6,768,1394.44110191196,-39.0263999572575,33.7230061503636
6,792,1422.52532518581,-36.5233596958575,34.5209169185091
6,816,1443.28703025285,-38.2350046992937,38.8890027742657
6,840,1466.63780945847,-41.7572635613449,44.5638063660376
6,864,1494.79301826335,-44.6606754767697,48.0105586620449
6,888,1515.50119877304,-51.9790057206927,51.6495273787552
6,912,1538.64856515764,-45.4271987931695,51.278145904757
6,936,1566.16739066341,-41.0640468065568,53.4443632585921
6,960,1587.22117218151,-43.115866469387,50.025940405412
6,984,1608.43765291627,-48.8143279456152,49.1616142528915
6,1008,1629.59243746286,-51.168708055102,54.3873845307035
6,1032,1647.69893306859,-52.9613969441853,55.122526178234
6,1056,1670.47651701552,-46.9093947493452,55.5428223241411
6,1080,1691.98365748578,-47.7793536947836,54.2232600848024
6,1104,1716.05107971255,-49.7526854848052,59.3845868573303
6,1128,1738.70121657636,-51.1440451130372,59.9252622899492
6,1152,1756.65918370524,-48.6508562614626,61.4317567256635
6,1176,1775.09999435319,-48.5690800004331,63.9058382953008
6,1200,1793.74998784887,-49.2273522087144,62.3846548476217
6,1224,1814.17477059051,-49.2300236796145,61.0908961413093
6,1248,1831.64190813051,-49.2553673025159,60.4258561721613
6,1272,1850.32163665121,-50.4246669002534,60.1412583563938
6,1296,1869.83689073243,-50.6342446675947,58.9923622967449
6,1320,1889.03123640371,-49.4818569876124,64.7233260354544
6,1344,1905.25334863181,-49.6859141219768,63.8123938353506
6,1368,1920.06091023728,-53.3702365195568,64.09140686144
6,1392,1934.53654880872,-54.3991223444989,64.4485629126052
6,1416,1951.02674767243,-52.2791167327139,65.3360349292934
6,1440,1965.88039505887,-53.3644818020337,65.1267655540378
6,1464,1980.48032671956,-50.6696527243062,67.466358487959
6,1488,1993.99352803836,-49.5573831622551,67.5560394581146
6,1512,2008.31559578828,-51.3079957363591,67.4480100559856
6,1536,2022.36266664812,-51.6205931453519,69.1314573657369
6,1560,2035.69368822785,-54.8404222812715,67.7668127651043
6,1584,2051.44164812356,-54.7143542790163,68.1641830440531
6,1608,2062.30245211414,-55.9588190904285,68.9158256368444
6,1632,2077.38459640256,-56.4602599115028,70.8416342595526
6,1656,2086.81266883868,-57.0716546636188,75.2276281126674
6,1680,2098.87163664831,-60.3087080650866,76.340433071442
6,1704,2112.60289369329,-62.63929508651,78.2040408685741
6,1728,2124.93884920746,-62.7166725940124,81.5466079649168
6,1752,2138.97105586703,-63.2260144999448,79.9680556999308
6,1776,2150.93106477206,-64.4803400303101,80.304853419974
6,1800,2160.94571953931,-66.3047574506456,82.8186137621312
6,1824,2175.41199475547,-62.9660066914116,86.6654395732094
6,1848,2186.67925056927,-62.7620578529486,87.3193470608489
6,1872,2196.17839241037,-64.1109324905881,87.6355032851
6,1896,2206.58095617033,-66.9582622103276,86.5964820282015
6,1920,2218.22851968794,-70.4694284984107,89.0057576020331
6,1944,2229.02858126697,-70.3832596510374,91.4832402261065
6,1968,2241.71516381982,-71.7880559294872,89.7489586118841
6,1992,2254.74889275462,-72.1368216814706,88.4493535764955
6,2016,2266.54701787983,-76.1969147918496,90.1354828140593
6,2040,2274.25197695233,-77.6172106634106,91.740266843105
6,2064,2284.91927174967,-81.1427155433403,94.0062439388084
6,2088,2297.07456826009,-80.2004640455057,93.9482277984325
6,2112,2307.30365637037,-82.565365919558,90.3795038609119
6,2136,2315.40471144653,-86.6801649482827,89.2383074208733
6,2160,2323.44673334083,-87.4114705605057,91.170605692444
6,2184,2333.71096673597,-88.5890516272902,90.4242570089446
6,2208,2341.80286195206,-90.328730077671,93.2984839654814
6,2232,2351.92846650013,-91.5196485985352,91.3861304212533
6,2256,2361.77138292164,-94.0731123698993,93.7773949814741
6,2280,2371.77142447753,-93.5261848308755,95.3005135806288
6,2304,2378.94884269749,-94.237980990606,96.0389622830171
6,2328,2387.1945962683,-92.3055594031457,96.4096063704724
6,2352,2397.3313713784,-94.7376959436165,97.6038956754028
6,2376,2403.50421088923,-94.5199055307426,98.1143746615512
6,2400,2413.64341342284,-94.1837561576831,97.5618304774448
6,2424,2422.78507461805,-93.7908921021854,99.8497292243783
6,2448,2432.04647115998,-94.7356809263338,100.155546830938
6,2472,2441.83758093638,-94.9553147117003,103.301771933156
6,2496,2450.0873869933,-99.4445457941342,104.234715524503
6,2520,2458.08575697335,-100.881021043118,106.256549070632
6,2544,2469.14886498356,-104.192443167985,105.564530755587
6,2568,2474.24473523957,-103.347260201491,106.331805171454
6,2592,2482.13211415605,-103.114470514205,108.129547574002
6,2616,2491.26360132199,-104.833581965118,110.244881957988
6,2640,2498.52181920542,-105.612065918601,114.55750928791
6,2664,2506.20391821111,-107.079812913006,115.214355227424
6,2688,2512.20775682273,-111.265233847855,115.434487748406
6,2712,2520.46839954153,-112.648190606732,116.134022310724
6,2736,2528.65504177019,-114.467709201653,117.40544748467
6,2760,2536.70615425087,-114.595796924596,119.661114632036
6,2784,2543.88113210872,-115.239120560424,121.977662064354
6,2808,2552.26771584785,-118.130423816082,122.144290088916
6,2832,2561.47115927282,-122.358861188294,124.784559866278
6,2856,2570.7398042997,-123.575328598477,129.321145729673
6,2880,2581.29520473594,-126.577462844453,129.456472045488
6,2904,2589.30615756145,-125.976577751007,132.447358405067
6,2928,2594.81387458484,-126.756343092608,134.503561775554
6,2952,2604.50874036637,-127.606827603354,135.344079428645
6,2976,2611.86120780399,-127.297009482694,137.354908023262
6,3000,2616.84545517799,-128.734553849196,138.767121564133
